date,team,opponent,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,team_score,opponent_score,game_result
2002-09-08,Commanders,Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,31,1
2002-09-16,Commanders,Eagles,21.0,9.0,16.0,1.0,2.0,28.0,40.0,320.0,32.0,122.0,442.0,1.0,7.0,0.0,1.0,1.0,7.0,56.0,0.0,8.0,0.0,18.0,34.4,14.0,4.0,13.0,0.0,0.0,14.0,36.0,187.0,20.0,70.0,257.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,18.0,25.6,23.0,31.0,37,7,0
2002-09-22,Commanders,49ers,16.0,6.0,14.0,1.0,2.0,22.0,35.5,205.0,25.0,105.5,310.5,2.5,18.0,0.5,1.5,2.0,7.0,55.5,0.0,5.5,0.5,18.0,29.508333333333333,18.0,5.5,14.0,0.0,0.5,20.0,37.0,235.0,24.0,119.0,354.0,1.5,4.5,0.0,0.5,0.5,2.5,17.5,0.0,4.5,0.0,15.5,30.491666666666667,30.0,19.0,10,20,1
2002-10-06,Commanders,Titans,14.666666666666666,5.333333333333333,13.333333333333334,0.6666666666666666,1.3333333333333333,20.666666666666668,33.666666666666664,190.0,22.0,89.33333333333333,279.3333333333333,2.6666666666666665,19.666666666666668,1.0,1.3333333333333333,2.3333333333333335,6.0,48.666666666666664,0.0,4.666666666666667,0.3333333333333333,17.0,27.7,19.333333333333332,5.666666666666667,14.0,0.0,0.3333333333333333,18.333333333333332,34.0,194.66666666666666,29.666666666666668,163.33333333333334,358.0,1.6666666666666667,6.666666666666667,0.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,28.333333333333332,0.0,4.666666666666667,0.0,15.333333333333334,32.300000000000004,23.333333333333332,19.333333333333332,31,14,0
2002-10-13,Commanders,Saints,16.0,5.0,12.666666666666666,0.3333333333333333,0.6666666666666666,18.666666666666668,33.0,178.66666666666666,21.333333333333332,100.66666666666667,279.3333333333333,2.6666666666666665,19.666666666666668,1.0,1.0,2.0,6.0,45.333333333333336,0.0,4.0,0.3333333333333333,15.666666666666666,27.633333333333336,20.333333333333332,5.0,13.333333333333334,0.3333333333333333,1.0,21.666666666666668,35.0,209.0,28.0,159.66666666666666,368.6666666666667,2.6666666666666665,11.666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,5.333333333333333,42.0,0.0,5.333333333333333,0.0,14.666666666666666,32.36666666666667,26.0,13.666666666666666,43,27,0
2002-10-20,Commanders,Packers,19.0,5.333333333333333,13.0,0.6666666666666666,1.3333333333333333,20.333333333333332,37.0,236.66666666666666,21.0,89.0,325.6666666666667,3.6666666666666665,28.666666666666668,1.0,1.6666666666666667,2.6666666666666665,7.333333333333333,56.0,0.0,5.666666666666667,0.6666666666666666,16.333333333333332,28.650000000000002,18.333333333333332,4.666666666666667,13.666666666666666,0.3333333333333333,0.6666666666666666,17.0,30.0,178.66666666666666,30.0,143.33333333333334,322.0,2.6666666666666665,13.0,0.3333333333333333,1.6666666666666667,2.0,8.0,62.0,0.0,7.0,0.6666666666666666,16.333333333333332,31.349999999999998,28.0,20.333333333333332,9,30,1
2002-10-27,Commanders,Colts,21.333333333333332,5.0,12.333333333333334,0.6666666666666666,1.6666666666666667,17.666666666666668,35.0,214.0,27.0,118.66666666666667,332.6666666666667,4.666666666666667,35.333333333333336,1.6666666666666667,1.3333333333333333,3.0,9.666666666666666,87.33333333333333,0.0,7.333333333333333,0.6666666666666666,17.333333333333332,30.950000000000003,17.333333333333332,4.0,13.0,0.3333333333333333,1.0,18.666666666666668,30.333333333333332,192.33333333333334,24.666666666666668,88.66666666666667,281.0,2.3333333333333335,13.333333333333334,0.6666666666666666,1.3333333333333333,2.0,10.0,77.0,0.0,8.0,0.6666666666666666,16.0,29.05,27.666666666666668,23.666666666666668,21,26,1
2002-11-03,Commanders,Seahawks,20.666666666666668,5.0,13.0,1.0,2.3333333333333335,16.0,34.333333333333336,187.0,29.333333333333332,121.66666666666667,308.6666666666667,4.666666666666667,34.666666666666664,2.0,1.3333333333333333,3.3333333333333335,9.0,82.0,0.0,7.333333333333333,0.6666666666666666,17.333333333333332,30.733333333333334,17.666666666666668,5.333333333333333,13.0,0.0,0.3333333333333333,17.666666666666668,28.0,180.66666666666666,26.0,90.0,270.6666666666667,2.0,14.666666666666666,0.6666666666666666,1.0,1.6666666666666667,9.666666666666666,75.0,0.0,8.0,0.6666666666666666,16.0,29.266666666666666,24.333333333333332,27.666666666666668,14,3,0
2002-11-10,Commanders,Jaguars,19.333333333333332,5.666666666666667,13.0,0.3333333333333333,1.0,12.333333333333334,29.0,136.66666666666666,33.333333333333336,152.33333333333334,289.0,2.6666666666666665,16.333333333333332,1.6666666666666667,0.3333333333333333,2.0,7.333333333333333,75.66666666666667,0.0,6.0,0.0,14.333333333333334,29.855555555555554,19.333333333333332,5.333333333333333,13.333333333333334,0.3333333333333333,1.3333333333333333,23.0,35.0,196.66666666666666,23.0,78.33333333333333,275.0,2.6666666666666665,18.333333333333332,1.3333333333333333,0.6666666666666666,2.0,7.333333333333333,62.333333333333336,0.0,6.333333333333333,0.0,14.0,30.144444444444442,14.666666666666666,19.666666666666668,7,26,1
2002-11-17,Commanders,Giants,20.666666666666668,5.666666666666667,13.666666666666666,0.6666666666666666,1.6666666666666667,18.0,38.0,185.66666666666666,27.333333333333332,126.33333333333333,312.0,1.3333333333333333,7.666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,5.666666666666667,49.0,0.0,5.666666666666667,0.0,14.333333333333334,28.28888888888889,19.0,6.0,14.333333333333334,0.3333333333333333,1.0,22.666666666666668,35.0,200.66666666666666,25.333333333333332,96.33333333333333,297.0,3.3333333333333335,23.333333333333332,1.0,0.6666666666666666,1.6666666666666667,6.333333333333333,49.0,0.0,5.0,0.0,13.333333333333334,31.71111111111111,14.0,18.333333333333332,17,19,1
